Date,Visits,HHS,Price,MRP,Discount,Feature,TPR,Display,Wind Speed,Precipitation,Tmax,Tmin,Tavg,Gasoline Price,Diesel Price,Unemployment,Econ_Index,Sales
20-02-2012,0.720020675,-0.932581539,-0.432557706,0.733986726,-1.118133719,-0.449825163,-0.45857093,-0.94904938,10.87806072,12.99872143,8.829751007,10.92071195,7.414400161,9.170964012,10.75128301,11.38138673,8.492685693,0.545061122
21-02-2012,-0.061293716,0.677861682,0.271498914,-0.801380039,0.414025532,0.776229665,-1.839406606,-0.657466489,8.952593564,10.75058353,10.5135319,11.68227264,8.147060884,9.373135242,14.05827923,10.44813635,9.653985758,1.019276259
23-02-2012,-0.661469521,1.087195914,0.630773709,-0.605300426,-1.575205805,-0.570067861,0.464861987,-0.269974385,8.429145013,4.907008273,10.33824058,11.38374895,7.820768861,9.980424472,9.470707348,10.20755179,8.909716365,0.328917635
24-02-2012,-1.613089,0.19349299,-1.227531965,-0.594905486,0.199858863,0.644821822,-0.810853767,-1.039934466,9.680602203,9.005970486,9.922993673,9.650233701,8.693657976,8.890974821,9.265400855,7.659226628,11.35479099,2.064820738
25-02-2012,0.235066831,0.955032023,0.859241131,-0.928184674,1.812031878,0.019012205,-1.755770886,0.150950235,4.448288191,13.58218467,11.09419511,8.308909953,9.942272664,7.700092939,13.64971047,8.183866115,8.952936623,1.458421051
25-02-2012,-0.410204389,-0.144599715,-0.453594946,-0.132408915,-0.629089787,0.278997938,1.714621287,0.327543735,14.84065762,12.72297402,10.12811632,12.92153915,12.422971,10.16168994,10.64979683,13.02294986,8.106882068,1.895721237
26-02-2012,0.896032558,-0.710018996,-0.307946347,0.382195541,1.137242662,0.25686902,-1.140650969,0.592291303,12.75439534,5.3705977,7.340786269,8.39175394,7.842526084,13.01735523,12.51285088,11.18294521,8.723519426,-0.137956372
26-02-2012,-2.674224359,1.456564927,-0.761042709,-1.534093611,-2.036769452,0.492884943,-1.785756586,-1.670956028,11.57431592,12.4284549,7.370642315,10.17121714,11.04095317,10.53940474,7.677717247,12.14978494,10.24207586,0.650647738
27-02-2012,-0.684643175,0.426855846,-0.228183805,-0.554075184,1.228493407,2.196185039,1.619806793,2.090031316,9.037374436,8.278026505,11.68089197,12.41826591,10.31704072,8.314868556,9.112595241,8.738129071,8.044657731,2.957213753
28-02-2012,-0.220173859,0.089255619,-0.042967247,-0.078287585,0.954642551,-1.285003422,1.116105598,0.836252256,8.830099004,7.303852499,10.48254313,8.615051593,10.45446229,11.69293658,8.097902653,10.18322414,6.378516321,0.225694305
28-02-2012,0.33308678,0.170547015,0.348435707,-0.180482646,-0.507762889,-1.364287992,0.310616264,-0.435093864,8.731007233,8.948356929,8.909168771,9.40957056,6.21343644,9.635224847,13.56511483,8.20723926,8.832129512,0.147976493
29-02-2012,0.746578626,-1.204086915,-0.60592243,0.887196052,-0.847742292,1.538322885,-1.087795608,-0.383315563,10.95353232,9.0549035,10.18861035,12.24313985,10.6553523,7.501949798,9.086099068,12.41731722,10.64842169,1.747276345
01-03-2012,0.147762448,0.004396302,0.013663431,-0.055781078,-0.037438233,0.665370323,-2.189585364,-0.567603311,9.68440346,10.07513105,12.55206441,12.10486885,11.07583108,7.136198943,6.62263152,10.4798774,11.75935036,2.804153609
02-03-2012,-2.02160356,0.818285111,-0.983583301,-0.994398902,-0.082998865,0.072228605,0.428787852,-0.108277236,6.902247782,11.78080028,6.323925831,7.712984385,6.7539114,10.41215971,10.37002101,13.83152535,11.82647055,1.104591094
02-03-2012,-0.794603419,-0.177453607,-0.641059204,0.100276732,0.336095705,0.959938559,0.040925881,0.636884852,8.131503875,7.911862123,7.5812114,9.864345741,7.643562857,9.148681118,11.80347194,7.94094647,8.990476795,1.080408833
04-03-2012,0.558104617,-0.116680403,0.561083046,0.426324186,1.1116146,0.046507352,-0.570653612,0.289125442,8.632145535,10.61193222,9.022867343,8.698605892,9.102515129,8.630892506,10.39596262,7.174116152,10.60497198,2.016815026
04-03-2012,-0.602498661,-0.077557317,-0.564781668,0.231850156,0.205994498,0.591089099,-0.84677477,0.070171793,9.48229341,7.975264077,7.62181683,8.532853883,8.88356083,7.72850566,8.532666803,11.31778516,13.29549553,2.5087585
05-03-2012,-1.130060879,0.558401576,-0.468480966,-0.742915994,-0.870724624,-1.442110734,2.67226849,-0.150736029,10.1332933,11.42484688,10.58524258,9.498296791,10.11006637,10.86475396,11.33252192,6.961313473,7.84443755,1.157884182
05-03-2012,0.948288984,-0.56204212,0.275889526,0.566030135,1.303056041,-1.977018151,1.168749146,0.998004472,10.48908779,10.79037733,10.19398595,10.82882711,8.853722237,8.114771256,14.91102608,9.396530884,9.63012795,1.491345085
05-03-2012,-1.034636504,0.717904238,-0.184762758,-0.530568088,0.036480702,0.55937801,-0.549806173,-0.346218233,8.043016707,7.101867506,9.188341786,7.974937217,8.615881475,14.00940775,10.84762225,11.86175275,11.64815419,0.224223194
07-03-2012,0.94962605,0.358329844,1.100106613,0.078374166,-1.032826403,0.743015304,-0.628740223,-0.170633074,9.326634221,7.460762364,5.1700094,7.972431028,13.60684851,9.378760309,11.54962593,5.750534603,7.982629521,0.403517111
07-03-2012,0.502647668,-1.003685359,-0.748175325,0.596842924,-2.234756411,0.184775197,1.074220318,-0.82186247,9.778327489,8.919686283,7.186896613,9.2092529,10.16277697,14.05909485,7.408570041,10.11831186,6.370746619,-0.958307401
08-03-2012,-0.061233702,1.694939634,1.759366456,-0.83819805,0.340257598,2.687395342,0.038827606,1.997703598,6.294797067,8.904843032,9.496257598,12.2777189,9.79781677,9.604940559,10.76890004,9.459030027,11.61992189,2.826232761
08-03-2012,0.245890936,-0.36096679,-0.251847363,0.353321878,-0.18245429,-0.166905153,0.39058321,-0.863490684,9.375508207,12.30976679,8.357225762,9.564609926,6.850895551,14.00873428,12.52355093,10.37516151,11.01392424,0.559585199
08-03-2012,1.117185439,-0.283880503,0.666015543,0.559871437,1.223372165,-1.018997585,-0.575540091,-0.203220393,7.95927026,10.29711674,5.824112218,5.80003314,14.33875596,11.2331317,10.23997008,10.72627256,10.29165258,0.562726605
09-03-2012,2.955159981,-0.34695848,1.834087024,0.646523122,-0.130573946,0.117601809,1.364993268,0.45646404,10.22675651,13.26451623,7.726436295,7.686401521,8.187789957,10.26453778,13.0803202,13.18486862,5.379524793,-0.005727813
10-03-2012,-1.998327679,1.93164706,0.146732927,-2.041081186,-0.329810137,0.786129942,1.244937377,1.137185599,10.86015255,9.53527656,11.57474336,9.592927602,8.277125992,6.926885004,6.270615976,12.62375619,9.083512852,2.994162103
10-03-2012,0.106928768,-1.80333634,-1.660977303,1.05858687,-1.381846985,0.533828864,-1.421192736,-0.283669067,11.23837831,12.89624777,9.411152131,10.40331988,9.396033014,7.417779382,12.40526793,11.06229113,10.03514333,1.105594942
10-03-2012,0.297426741,1.082609502,1.028804713,-0.835558903,0.493516527,0.97547507,-0.156907418,0.34286478,8.061744111,6.773929681,9.473025623,11.0304523,6.712060442,9.949913969,10.56017405,8.020037109,12.84299919,2.605342973
10-03-2012,-0.05588211,0.440162667,0.329593639,-0.361772084,0.414081157,-1.330434048,0.267409159,-1.169593675,12.91793031,7.838567409,8.887553338,12.52996425,10.92633502,11.34007425,7.896156981,9.240656782,9.663362702,1.388863701
13-03-2012,-0.946978247,-0.135305792,-0.956697478,-0.38733809,-0.031286465,-0.471870786,-0.988003729,-0.487511415,12.55147146,10.42256735,11.63631703,7.718658134,12.07630483,12.135351,10.57741838,8.385317213,9.906991544,0.963729143
14-03-2012,-1.550011161,1.041491633,-0.190381726,-0.794972566,1.925997929,0.298572279,-0.14601276,0.575636497,11.56822132,7.84943302,11.75058134,12.47341129,9.999609868,10.11944796,8.463214016,8.913786734,9.182408306,2.246948734
15-03-2012,-1.98924801,2.262214668,0.976251389,-1.680581483,0.633260057,-0.665516742,0.248108732,0.158555517,7.899372017,8.895354948,10.20054846,6.544937288,10.6716462,6.475539778,12.04445754,11.81336591,11.00846177,1.679695633
18-03-2012,-0.677122091,-0.231844484,-0.844207703,-0.053183022,-1.142914157,0.291044902,0.207679663,-0.404694777,11.52810161,11.31511815,6.618697161,9.256176774,7.870468054,9.632067442,8.611725063,9.243865615,12.12111323,2.149111961
18-03-2012,-0.660798054,0.74853861,0.382748479,-0.435218856,0.848910341,-1.562806768,-1.748683897,-1.045107197,12.06483281,9.613520286,7.982046784,6.773041613,8.101786671,6.620872224,10.11489753,11.79144111,7.477302677,0.3760431
19-03-2012,0.618274075,0.565945426,1.001794372,-0.156452847,0.215340534,-0.992276642,0.495791246,0.046588948,10.17052278,11.01743189,14.42506703,10.03653032,13.02098009,10.71336706,9.798983156,10.29606535,7.555771608,1.178117828
20-03-2012,-1.242135558,0.37793704,-0.717785387,-0.55136393,-0.666414265,-0.145042363,-0.570454101,-0.737591731,11.96513432,7.339544653,10.54898618,8.190680723,9.655384276,9.080137108,10.86854211,11.09949729,11.78097914,1.463817842
22-03-2012,1.057572062,-0.8659225,-0.024622157,0.848598355,0.052730349,0.030561819,0.72108637,-0.054794707,8.592338266,10.96696055,11.79302603,10.74460922,8.91487685,17.21925559,12.39466791,11.86549794,9.293142131,-0.39506679
22-03-2012,-0.998483556,-0.130937927,-0.775261987,0.145936066,0.735286546,0.588785734,-0.528544539,0.936685141,7.815247565,12.87321883,10.45580124,7.139106392,7.412007653,9.27512066,11.46339048,11.1888986,12.26213074,2.028570434
23-03-2012,0.391671712,-1.716867996,-1.363768174,1.30767536,-1.880699009,-0.04628152,0.546142281,-0.63882512,10.08586917,8.436361804,8.050766682,10.17254699,9.576038287,6.461536094,7.946823148,9.362256533,11.4534133,2.045587693
25-03-2012,1.84705653,-0.973155341,0.437314614,0.869130611,-0.988413452,0.290191038,-2.103771998,-0.740999467,11.17422448,9.549458776,9.613434307,8.613080268,11.00572374,9.396284941,9.624848202,8.296723461,11.84219826,1.678806534
25-03-2012,-0.93289222,-1.105762224,-1.910218532,0.53654557,0.930134272,0.193822583,1.631270308,1.638731937,7.358334525,9.734864473,10.59169992,9.45334609,11.07656964,8.611617523,5.510534588,11.9630342,11.95043414,3.38429467
25-03-2012,-1.697202456,0.621929941,-0.878300585,-0.828831225,-1.405518525,-1.334962139,-0.339987823,-1.069438254,8.891241812,10.59871203,10.16099413,13.24015088,13.62848883,8.80370816,12.11378799,10.70860934,7.173918402,-0.079351043
26-03-2012,1.540821467,-1.384930089,-0.120890608,1.167652925,-0.289940879,-0.013576056,0.425930911,-0.409274123,7.01139009,7.991750415,11.140649,9.068628039,10.05040462,10.46775213,10.62397488,12.29192881,7.801828109,-0.113012466
27-03-2012,0.040687025,0.339362632,0.371171904,-0.148198816,-1.166447113,1.324867859,1.549059139,0.525552187,11.55732295,7.947470499,13.33825911,10.79661996,11.03790173,6.674610055,11.58677178,11.0117194,13.24705782,3.38362496
27-03-2012,-2.852857693,0.67937236,-1.663901671,-0.99142917,-0.40967813,0.058154601,0.767104773,0.875779106,9.211715812,6.367762366,11.11737718,13.06203362,8.724738004,9.764477662,10.86640921,13.44749184,10.39851249,1.043959786
29-03-2012,0.216629481,-0.48598313,-0.213472307,0.330248813,-1.23893542,0.222445646,0.106813388,-1.212326186,8.902979096,9.722741306,13.08117427,9.519169292,8.426562449,10.04848116,13.50746518,8.993451127,7.637226184,-0.170260566
30-03-2012,-1.973269483,1.41394375,-0.255140941,-1.27247977,0.612483281,-1.101173924,-1.326850113,-1.639155591,7.477740209,8.78358911,8.602082789,11.66484135,11.05541587,11.80507523,12.67482048,9.38776094,7.624425172,-0.872168443
31-03-2012,-0.792763064,1.07226962,0.525041679,-0.673800751,-0.886692309,-1.305292504,0.032679431,-0.661925189,7.919676417,12.04840298,8.225050005,7.578086927,11.63460036,11.14609875,6.551318717,11.70883227,8.51596304,0.423949129
31-03-2012,-2.554821858,2.031261684,0.257116308,-1.55052221,-0.345364705,0.360987565,0.379996592,-0.455645395,13.60662571,11.17058346,7.956677383,8.878375775,10.09537472,12.59634266,12.81964558,9.206809786,8.131918294,0.435826839
01-04-2012,-0.091101641,0.229181381,-0.030702008,-0.333744445,0.23964897,-0.885163578,0.140233172,-1.146930327,9.221445086,10.73664196,11.09009085,11.95935009,11.04730031,6.090481179,7.883813747,9.682843545,10.29353026,2.62588135
01-04-2012,-0.175697741,-0.238034748,-0.284777493,0.142668964,0.748662631,0.436349032,-0.632334163,0.097488428,9.936592674,9.930842625,12.29199493,7.640669709,13.55033862,7.645706844,8.689821165,11.48832759,12.05942733,2.598980861
02-04-2012,-1.892951942,0.064603763,-1.281914721,-0.216083444,-0.319679577,0.086177076,-2.321922196,-0.483791437,10.72137623,9.232762796,8.098556915,10.12847324,8.114666064,13.74214834,13.0308829,11.31469368,10.1784032,-0.961223189
04-04-2012,0.741002558,0.837559405,1.536989202,-0.270933828,0.812005666,-0.027628173,1.690346739,0.802063199,11.95753818,11.03184848,11.43472076,10.13283506,9.490799179,8.901893507,8.663647713,6.788980149,8.175302494,2.988892109
04-04-2012,-0.905270368,-1.380624598,-1.883249292,0.670679683,0.037078257,-0.190118296,-1.347670006,-0.355095757,9.552089353,9.785643736,11.97728873,12.4547483,10.94807272,12.46332558,10.35325093,9.653828025,12.35621243,1.097319078
04-04-2012,0.536793207,-1.445724058,-0.745001084,1.470611184,-1.546287477,0.577577609,0.454830528,0.53086998,11.320482,8.432427019,10.51015133,12.4652856,8.086257006,10.89763781,8.339396318,12.04159109,12.02260879,1.499251227
04-04-2012,-1.383065272,-0.45291563,-1.578096008,0.055320567,-0.233306838,1.312023581,-1.260810555,-0.20156152,10.76315086,9.197887928,10.66618741,12.23406225,9.155546178,9.889173169,8.357157642,6.425379378,11.55670857,2.49101303
05-04-2012,-0.454152408,0.297246705,-0.17118485,-0.502363329,0.050557823,1.631444193,-0.551795799,0.125986615,7.524977572,11.24759096,7.309104319,7.971346691,7.900780305,9.647620157,9.293235574,9.996550168,8.188668732,1.30208381
06-04-2012,-0.050798628,0.099590855,0.07628592,-0.24806599,-0.199448402,1.370508777,-0.008133521,0.084532116,11.71672471,10.60150425,12.94877694,9.228620081,9.276045848,9.18236531,9.359798699,8.679223965,10.54092223,2.648081572
08-04-2012,-1.50805344,0.271621799,-1.056052759,-0.523159495,-1.131568359,-0.462121526,-1.862926759,-1.297308045,11.51718244,8.827862369,10.52463752,11.04544274,8.009764395,9.428252335,12.19834349,6.352379228,7.498392996,-0.029437768
08-04-2012,1.046861002,-1.504951234,-0.708144639,1.301343155,1.659654505,-0.778993281,-0.152071641,0.458273376,8.377652237,11.69540811,10.47973247,7.488437918,8.397478336,13.12653665,8.149259383,11.86747063,9.042722243,0.872249373
09-04-2012,0.157780774,0.308079702,0.42721813,-0.117633754,2.135626459,0.602849815,-1.028232741,0.050189401,11.12717096,7.246108048,9.071761472,7.726413573,13.80347927,7.319551471,9.753929433,6.545673071,13.19782033,3.590111109
10-04-2012,-1.01815941,-0.793041734,-1.42563147,0.492375355,1.399092541,1.89235077,-0.587614042,1.095142368,9.568553958,11.61834512,10.30037653,9.591716348,7.198235322,12.99350135,8.675356362,11.97327703,10.35047215,1.826759061
11-04-2012,0.810365211,-0.588805289,0.194382549,0.691279882,-2.209733731,-1.101019408,-0.244293756,-1.481651588,7.451777132,9.248582213,10.67988215,8.629088372,11.72651142,8.285117358,11.76811913,12.61825238,12.02584956,0.305943208
12-04-2012,1.020160011,-0.476172378,0.305183597,0.536742571,0.618107511,-0.861489333,0.337711159,0.004109623,10.93333737,10.43382917,9.061450756,11.08134657,13.26316407,9.406175381,9.511735376,11.2430054,11.83530199,2.405343661
14-04-2012,0.296247442,-0.340383957,-0.058909064,0.377869562,1.068528351,1.052932701,-0.571869947,0.833015883,9.978892907,8.25799513,12.79062786,12.36461429,13.23488994,11.3645611,9.939055561,13.22813566,8.637202522,1.0924344
17-04-2012,0.717681355,-0.660019842,0.191312878,0.827215558,0.784502943,-0.426924697,-0.654315381,-1.165923685,8.133237187,12.4318474,12.06274529,10.55085146,10.55027203,8.93629309,8.452501834,9.274589053,6.971994382,0.92591182
17-04-2012,0.936142546,1.801493522,2.373105478,-1.078275694,1.17500711,-0.738210431,-0.525546211,0.567306398,11.25136892,10.30350362,12.88558995,9.415924244,8.989979848,11.26625205,7.469211314,11.84740901,7.397836541,1.470832988
19-04-2012,0.194763745,-1.058487435,-0.987596793,0.666420149,0.038325241,-1.867950597,0.763590505,-0.486453536,6.208123217,12.25250473,9.973907986,7.586750974,12.91005858,8.595624331,10.49904475,8.348623964,5.962883345,0.056996381
20-04-2012,-0.422269152,-0.26723125,-0.633861573,0.032026249,-2.080802643,1.6420541,1.511958533,0.235619288,9.758236311,12.26239325,12.19386411,12.08269157,9.504876424,7.991448269,11.97545027,7.269164125,13.89312403,3.467138629
21-04-2012,0.051953812,0.44121654,0.390260865,-0.212923825,0.428393532,-1.10050713,0.091955468,0.031056636,7.261949989,11.17636789,9.652444863,9.0731202,7.423036162,9.397808862,9.168710128,10.63438986,10.33300255,1.606571166
24-04-2012,-0.665740376,1.938273614,1.162171093,-1.555073584,0.092509156,-0.860313127,0.15688858,-0.363399051,8.93564569,8.920830114,8.995794833,12.59695202,9.993644361,8.062461506,8.0828164,9.497281818,10.4746683,2.205586762
24-04-2012,-0.734542187,1.468100861,0.709428249,-1.226808282,0.131515298,0.077642635,0.354186472,0.780093542,11.74703768,9.612246424,8.956406547,7.220418057,11.05017472,12.63503186,15.12728206,10.77181508,9.897250873,0.456148626
26-04-2012,-0.74864968,1.685745444,0.980016792,-0.982539151,0.42625487,0.42915679,0.143977717,0.211161458,5.150959612,11.52271616,8.628243076,8.438368873,9.352550745,9.284133823,8.56301587,10.02674137,8.882556463,1.423339995
26-04-2012,-0.179343609,-1.538381672,-1.694912494,0.977710039,-0.520434542,0.93769974,-0.830542122,0.610197208,11.13458739,7.172209587,13.22904108,12.1804937,9.010044737,8.423895508,10.40179903,7.104364978,5.995114979,0.807982241
27-04-2012,0.920193823,-1.145930999,-0.197307918,1.179552362,-1.30918407,0.03832914,1.142644419,-0.102779224,7.674402217,7.597839224,9.999763883,7.747724392,9.732857761,8.598566823,8.275017259,5.794809678,10.27809839,1.753627311
27-04-2012,-0.195510594,-1.524949336,-1.892051338,0.775609189,0.250254975,0.02028184,-2.279817926,-1.672300471,6.303308318,9.544908399,11.39115562,10.75199988,8.049523814,8.381832312,7.984817598,11.19733542,8.519300528,0.417977338
29-04-2012,-0.923391121,0.83755234,0.089655226,-0.830127023,0.015526407,0.673264672,-0.479314804,0.728729474,5.576927365,8.570577221,10.33937269,8.770879348,11.93605385,6.881910453,11.35149489,11.82659671,11.91180165,1.935909042
29-04-2012,-3.091582774,1.568860726,-1.040492006,-1.923230726,-1.209523338,0.01444293,0.953313958,0.001447884,7.69280253,8.549847061,9.015954765,9.673854215,12.01155527,11.37928834,10.10076338,9.47775443,6.452646602,-0.189051375
30-04-2012,1.666987317,-1.811148563,-0.635252153,1.235648792,-0.456844113,0.704319773,-0.324708088,0.049309412,9.65883156,8.250783739,9.023052697,7.132425044,10.01044142,10.47272893,7.990182829,13.87912054,10.12601382,0.937621531
30-04-2012,-0.544576935,0.992225954,0.7133925,-0.746243495,-1.481980956,0.908053482,1.054705585,0.962817815,10.86798838,9.48988422,10.08034149,10.74663917,7.141572544,10.31332536,9.097933103,11.01349851,8.518784187,1.281777047
03-05-2012,0.596715087,0.19124278,0.538837546,-0.066527655,-0.563208168,-0.699720789,0.891390469,0.454209324,8.099334214,8.638400085,7.559062623,7.156649945,7.918447774,10.64465835,10.09816026,11.11060173,9.866273596,0.555168663
04-05-2012,-0.184381688,1.826456793,1.691170148,-1.291770884,-0.998081886,1.078147733,-0.493993971,-0.78015699,10.34888891,10.03799464,13.43944833,6.209634658,7.92245239,7.836055519,6.457403641,8.560104878,11.37440077,2.785461232
05-05-2012,1.542561439,-1.226536685,0.289168679,1.262442956,0.442725982,1.129435953,-0.307817717,-0.210552125,12.16998397,9.108011462,5.629847232,12.32727789,11.46864691,11.73644659,6.51113022,13.02360896,8.452602485,1.047875284
05-05-2012,0.304763652,1.679624336,2.020779163,-0.895629727,2.170867616,-0.846568497,0.629506539,0.572612196,13.62019389,7.0717981,10.56363731,10.55545222,12.3074817,12.77362483,9.723277757,11.05968253,13.52839445,2.871016175
05-05-2012,0.06923667,0.078123566,0.013498306,-0.160587478,-0.436476468,0.595618342,-0.4393882,-1.000937809,12.03968868,6.446112596,6.741605464,9.465886078,10.50252013,10.8423261,9.865747352,13.51873552,10.12932365,0.461357121
06-05-2012,1.090197833,0.397587291,1.361200316,0.024056122,-0.108981459,-0.950064522,1.475200687,-0.046174339,9.060241253,8.410908323,8.815727471,12.62732139,9.725789941,7.342381165,6.975111622,14.4121685,9.552375928,1.950074101
06-05-2012,-2.156284393,0.986849315,-0.851231857,-1.198017053,-0.393334792,-0.884920464,-1.325767472,-0.430460209,10.53391074,9.172577429,9.177609286,8.814693056,9.081281453,5.103988713,9.802107722,9.719270615,10.97622534,2.07034617
07-05-2012,-0.376639873,1.632257292,1.530943821,-0.891115716,1.83127746,0.567964833,-0.850921328,0.652780425,8.145183959,11.32001157,9.976653463,7.835111114,5.953652261,10.63074479,8.409754018,12.18872015,10.02706466,1.839621714
07-05-2012,1.248403444,-0.148506318,1.060968631,0.667147218,1.180116981,0.176975102,0.512036908,0.86801509,10.70488459,10.52062694,11.86279267,11.06576993,11.14837891,10.40090405,12.57108299,9.366510169,9.418451523,1.858477302
08-05-2012,1.495178881,0.574236147,1.498721298,-0.282659818,1.716266183,0.757768719,-0.973423746,1.391504013,10.7138803,10.067309,9.166261391,12.11805609,8.191683314,10.54769427,12.90674672,8.585897812,9.405287412,1.929331899
09-05-2012,-1.717805869,0.177993797,-1.061827615,-0.418540367,-0.09827449,-0.088640009,-1.107736752,-1.336998477,14.89895422,9.019530982,13.92270601,7.129024958,12.04978207,10.99725266,11.67315735,11.93485181,9.003609264,0.160534429
10-05-2012,0.938034485,-0.313403998,0.310976699,0.265691936,-0.037685098,-0.43076036,-0.455320377,-0.999261845,9.46273628,8.598318192,11.29579879,8.290610853,9.085756154,10.14207288,12.74607352,10.3845296,11.05547101,0.737896455
11-05-2012,-0.819016762,1.039125966,0.424711085,-0.822121813,0.097084706,0.014802719,0.541414696,-0.032520863,15.48094753,9.343393566,12.32204479,12.57388538,11.88923958,9.602024772,10.57125497,7.450234483,13.97889752,3.859373764
11-05-2012,-1.614830995,0.987492433,-0.696244277,-1.031841555,1.730492148,0.833689326,-4.199419174,-0.263799288,9.19813362,12.12612603,8.852450123,12.89899326,10.22141959,12.45707114,9.770404876,10.14205206,12.44959704,1.546926481
12-05-2012,0.738335629,-1.188351117,-0.213773835,1.389624445,1.156529528,0.202989016,-0.810805751,1.057682713,10.87683729,6.077094055,9.834610017,10.6304824,9.831597028,10.71395446,7.315092202,8.447426562,12.06866934,2.439215038
13-05-2012,-1.379280583,0.063627854,-1.146070529,-0.371043447,0.073289975,0.666422997,-0.121162065,1.098260204,8.116899824,10.87958344,12.6357176,9.811882547,7.540609822,9.580848974,7.938547812,8.661441184,9.39097861,2.261895486
13-05-2012,-2.428936719,1.407979881,-0.515882579,-1.476830187,0.92910172,-0.42591176,-0.313520199,0.179601466,11.55752674,8.909135455,10.95769347,8.172887903,12.64625937,8.400047253,10.70335812,9.623819233,7.96541435,1.40805022
15-05-2012,-0.718261396,1.075584495,0.617015101,-0.763313586,-0.853556998,1.038176849,-0.16059743,0.282018551,9.248314844,9.068359814,7.156407139,7.95325327,11.96110281,11.00557419,10.54406848,7.328973806,10.20038629,1.090653135
16-05-2012,-1.352405784,-0.278382527,-1.625681329,-0.257473282,0.903363105,0.503237902,0.175847162,0.436174856,7.518402924,9.922313759,6.564239418,4.227997942,7.863461121,8.764996765,11.28625466,10.13380269,10.18607221,1.480379673
16-05-2012,1.493325263,0.331372726,1.463453348,0.219105,1.290021012,0.98722783,0.825857692,1.183072926,11.38641267,8.996691464,7.15536393,10.92217195,10.53064613,10.65518753,11.24942698,10.91219173,10.05645164,2.146754951
17-05-2012,-0.353197716,-0.29813547,-0.818053767,-0.067953451,1.754832628,-0.843009388,1.765824521,-0.117908067,7.982582795,12.68238279,12.04455096,7.439960411,11.26020469,9.911937351,8.785078595,6.222139344,7.97757482,2.285396189
17-05-2012,-0.644409349,0.86678713,0.485109137,-0.791755638,0.831071982,-0.560573865,0.988446016,1.133340831,10.97067722,11.3456192,11.4480941,7.141798512,8.979243495,6.201516757,11.49169328,9.574419566,10.86054198,3.024723921
17-05-2012,-0.441618197,0.09311679,-0.341428148,-0.147877284,-1.961828572,1.945784378,-0.545500726,-1.196696474,12.58661524,10.02322062,7.281733417,9.062209331,10.25565239,11.79325144,8.789002407,8.923554444,10.04585957,0.975730767
18-05-2012,1.535667903,0.247045808,1.741641642,0.373388659,0.870702597,0.925350105,-0.169179399,0.603589241,11.43439633,7.638424181,6.157159356,11.42775204,7.832124324,6.670299764,12.04991396,7.960350418,8.454119552,1.869852605
18-05-2012,-0.440890903,0.068733963,-0.224630166,-0.249200376,-1.600332678,-0.631121614,1.841711409,-0.087203136,10.52281446,11.16810342,9.4911639,10.38425796,11.86461674,8.005800491,10.52756606,11.39094542,13.08828573,2.613865043
19-05-2012,1.499673406,-0.70953557,0.612619817,0.723787857,-0.790135746,-0.148272483,1.123491256,1.111314971,9.690207331,10.39082818,12.85785914,9.061699207,7.825369752,13.62420233,11.05131773,13.8430935,11.7260871,1.053921778
20-05-2012,-0.944957023,0.552371914,-0.273643585,-0.603055402,2.371019849,0.73786796,-1.332621244,0.228088229,10.47361178,9.646877969,13.29739913,9.038110839,9.81617756,11.97920939,9.196688697,8.506107825,5.491937921,0.730114307
23-05-2012,0.041681362,-0.213019996,-0.223890857,0.287046923,-0.443290135,0.658956777,-1.792334865,-0.621726437,11.61006401,11.48974078,5.429447892,9.793319781,9.474596171,7.732497002,10.91706822,13.43173732,4.653527313,-0.589335293
24-05-2012,0.693252995,-0.367321591,0.152204129,0.22278039,-1.238187964,-0.363003557,-0.185737913,-0.450888495,8.51818568,6.356977247,10.8504396,12.97770363,11.6262172,13.21005154,9.547116853,8.779973035,10.22984873,0.392810304
25-05-2012,-0.239176012,0.737213436,0.910447851,-0.24343263,-0.334719516,-0.185772054,-1.107961523,-0.811899427,10.41801516,10.10293512,10.17489032,9.643977454,10.86262462,8.849023998,12.25659505,10.94620482,10.30034158,0.930971263
25-05-2012,1.740626375,0.351244583,1.967071142,0.273183282,0.54589227,-0.956076419,0.741579238,0.421330693,10.18200726,12.04922874,12.17493122,11.26351176,8.824214941,7.88229979,8.910338042,13.90592276,10.56233549,2.40371879
26-05-2012,-1.20511376,-0.052408795,-0.965760519,-0.155833612,-1.978286719,0.440868064,-1.276486405,-1.71211936,12.10616849,14.88698461,8.912479149,9.123666748,8.456695657,12.24900457,11.62764891,8.245306223,8.194784266,-0.390962263
27-05-2012,0.510420528,1.242382741,1.739324416,-0.621571783,0.56713589,-0.355958833,0.103319325,1.149071224,9.138329699,14.54880142,11.37864222,7.081198985,10.42702487,11.72560297,5.148004396,11.28777343,12.34420782,3.260953063
27-05-2012,-1.081084879,-0.037686271,-0.903969385,-0.206326107,2.458340297,-1.409890987,-0.936117065,-0.058215409,8.883704574,8.260089167,11.24192076,10.54358935,8.920648772,11.01035443,9.091865476,10.12511745,11.9488931,1.81988124
29-05-2012,0.398130119,-1.269332112,-0.925075155,0.911607095,-0.016650646,1.057139697,-1.938741519,-0.665065528,9.63173008,12.36132015,10.17967532,11.26014675,12.3788395,9.734618521,9.996353952,6.852228262,12.47782758,2.376481397
